"0.09796778","LOSE","1.2"
"0.35719696","LOSE","17.13"
"0.35830447","LOSE","25.02"
"0.09026754","LOSE","4.11"
"0.23074494","LOSE","9.15"
"0.08649117","LOSE","2.1"
"0.26566976","LOSE","10.11"
"0.08385391","LOSE","2.34"
"0.09300327","LOSE","1.74"
"0.35719696","LOSE","13.02"
"0.3566288","LOSE","12.12"
"0.21561033","LOSE","6.69"
"0.09314448","LOSE","3.09"
"0.2863005","LOSE","10.23"
"0.083755784","LOSE","2.58"
"0.26325285","LOSE","11.67"
"0.08719266","LOSE","3.03"
"0.4486534","LOSE","24.06"
"0.093539365","LOSE","2.82"
"0.216267","LOSE","7.77"
"0.3577443","LOSE","17.61"
"0.091953255","LOSE","1.89"
"0.44815937","LOSE","14.76"
"0.3873106","LOSE","15.03"
"0.35286343","LOSE","21.3"
"0.09225486","LOSE","1.98"
"0.25299314","LOSE","9.81"
"0.09283065","LOSE","1.92"
"0.22618483","LOSE","5.49"
"0.23076576","LOSE","11.16"
"0.091158174","LOSE","1.71"
"0.2863005","LOSE","24.63"
"0.3577443","LOSE","11.01"
"0.38353148","LOSE","23.01"
"0.27345273","LOSE","11.19"
"0.2689056","LOSE","10.05"
"0.09035202","LOSE","2.49"
"0.22167759","LOSE","6.3"
"0.08540851","LOSE","2.82"
"0.35238585","LOSE","15.06"
"0.26502442","LOSE","8.25"
"0.35774073","LOSE","10.83"
"0.22489436","LOSE","5.94"
"0.22102745","LOSE","7.08"
"0.09621236","LOSE","1.59"
"0.38628522","LOSE","18.81"
"0.21412243","LOSE","5.88"
"0.3568861","LOSE","29.55"
"0.3577443","LOSE","29.94"
"0.35275614","LOSE","20.19"
"0.3573865","LOSE","11.61"
"0.09655832","LOSE","1.47"
"0.08279891","LOSE","2.4"
"0.2628897","LOSE","9.93"
"0.35789436","LOSE","14.46"
"0.091055706","LOSE","2.07"
"0.35717615","LOSE","18.12"
"0.35719696","LOSE","14.34"
"0.3550722","LOSE","13.95"
"0.089020126","LOSE","1.77"
"0.26364884","LOSE","12.09"
"0.09003902","LOSE","3.06"
"0.35643148","LOSE","11.64"
"0.26676714","LOSE","13.59"
"0.266408","LOSE","8.34"
"0.44810605","LOSE","18.42"
"0.08302251","LOSE","3.0"
"0.22522067","LOSE","7.08"
"0.3577443","LOSE","24.69"
"0.35441738","LOSE","23.85"
"0.35576418","LOSE","12.18"
"0.35416016","LOSE","12.33"
"0.2573732","LOSE","9.57"
"0.35765824","LOSE","16.71"
"0.09128426","LOSE","2.22"
"0.09293589","LOSE","2.25"
"0.08936823","LOSE","1.95"
"0.22016968","LOSE","6.69"
"0.23093434","LOSE","11.07"
"0.2864899","LOSE","11.79"
"0.2864899","LOSE","11.22"
"0.09459533","LOSE","1.92"
"0.08769315","LOSE","2.16"
"0.23074494","LOSE","9.18"
"0.2786552","LOSE","8.91"
"0.2266297","LOSE","6.96"
"0.25390232","LOSE","8.52"
"0.09643202","LOSE","1.41"
"0.08799716","LOSE","2.37"
"0.4396464","LOSE","14.67"
"0.3852414","LOSE","15.33"
"0.08224464","LOSE","3.21"
"0.09323425","LOSE","1.56"
"0.21734121","LOSE","9.99"
"0.0923465","LOSE","2.85"
"0.09055125","LOSE","2.46"
"0.26037312","LOSE","8.82"
"0.23074494","LOSE","9.39"
"0.35700756","LOSE","15.51"
"0.44410625","LOSE","15.03"
"0.35688573","LOSE","9.6"
"0.35700756","LOSE","17.82"
"0.35719696","LOSE","18.09"
"0.3579317","LOSE","13.17"
"0.08160747","LOSE","2.88"
"0.3560698","LOSE","12.63"
"0.3526382","LOSE","11.13"
"0.09050672","LOSE","1.8"
"0.35419598","LOSE","11.88"
"0.4493944","LOSE","14.34"
"0.09548891","LOSE","2.1"
"0.09272247","LOSE","1.77"
"0.44929785","LOSE","18.15"
"0.089842625","LOSE","2.4"
"0.0942807","LOSE","2.1"
"0.08945863","LOSE","2.46"
"0.09075391","LOSE","2.01"
"0.35613382","LOSE","11.04"
"0.35733378","LOSE","10.65"
"0.08638079","LOSE","3.18"
"0.4462225","LOSE","13.05"
"0.08922863","LOSE","1.92"
"0.08800878","LOSE","2.04"
"0.09762675","LOSE","2.76"
"0.2863005","LOSE","11.34"
"0.08554295","LOSE","2.04"
"0.089617886","LOSE","1.83"
"0.28112343","LOSE","12.0"
"0.21658044","LOSE","6.33"
"0.2211757","LOSE","6.84"
"0.25827655","LOSE","11.16"
"0.22493565","LOSE","8.58"
"0.085293934","LOSE","2.91"
"0.26064962","LOSE","7.32"
"0.21717748","LOSE","7.71"
"0.3532097","LOSE","13.05"
"0.26560038","LOSE","8.97"
"0.0962092","LOSE","1.71"
"0.25900468","LOSE","7.23"
"0.09604244","LOSE","1.56"
