"0.22149666","LOSE","7.98"
"0.35810223","LOSE","18.81"
"0.35719696","LOSE","30.39"
"0.08041267","LOSE","2.88"
"0.27631894","LOSE","9.72"
"0.21452849","LOSE","5.61"
"0.21131517","LOSE","6.42"
"0.35471472","LOSE","14.49"
"0.3577443","LOSE","11.76"
"0.08724654","LOSE","2.97"
"0.35719696","LOSE","19.38"
"0.26382142","LOSE","17.13"
"0.08765754","LOSE","2.4"
"0.35719696","LOSE","22.47"
"0.2681655","LOSE","8.04"
"0.26614746","LOSE","7.92"
"0.08836846","LOSE","2.19"
"0.22790956","LOSE","6.24"
"0.35400668","LOSE","12.51"
"0.22546354","LOSE","6.57"
"0.3577443","LOSE","23.55"
"0.27292097","LOSE","13.65"
"0.0944277","LOSE","3.27"
"0.35698673","LOSE","10.65"
"0.21102479","LOSE","7.02"
"0.23057412","LOSE","5.37"
"0.08886252","LOSE","2.04"
"0.3577422","LOSE","11.61"
"0.09174922","LOSE","1.86"
"0.08737938","LOSE","2.4"
"0.095621966","LOSE","1.53"
"0.08374066","LOSE","3.87"
"0.35738635","LOSE","19.23"
"0.26058516","LOSE","13.32"
"0.25091517","LOSE","9.18"
"0.4766954","LOSE","31.98"
"0.091221415","LOSE","2.76"
"0.2863005","LOSE","10.77"
"0.3537227","LOSE","18.84"
"0.22100776","LOSE","8.01"
"0.23074494","LOSE","9.45"
"0.20705092","LOSE","7.41"
"0.085781105","LOSE","2.88"
"0.3566288","LOSE","11.16"
"0.35371935","LOSE","21.3"
"0.09106502","LOSE","2.13"
"0.2086127","LOSE","7.74"
"0.4453855","LOSE","14.7"
"0.2863005","LOSE","18.72"
"0.0914616","LOSE","2.43"
"0.3534895","LOSE","11.55"
"0.097159065","LOSE","1.59"
"0.08153283","LOSE","3.03"
"0.23000821","LOSE","10.41"
"0.35237586","LOSE","14.85"
"0.08857639","LOSE","2.25"
"0.092606716","LOSE","2.01"
"0.22130531","LOSE","6.3"
"0.21721677","LOSE","7.47"
"0.078851424","LOSE","3.24"
"0.44810605","LOSE","18.9"
"0.09317218","LOSE","1.71"
"0.2262903","LOSE","6.66"
"0.09146625","LOSE","2.16"
"0.08774702","LOSE","2.19"
"0.51518244","LOSE","19.53"
"0.2864899","LOSE","15.24"
"0.22512285","LOSE","6.69"
"0.23002903","LOSE","9.6"
"0.230387","LOSE","7.32"
"0.09714192","LOSE","1.32"
"0.4424978","LOSE","16.41"
"0.094776","LOSE","3.0"
"0.3861456","LOSE","14.97"
"0.09193151","LOSE","2.91"
"0.087080956","LOSE","2.19"
"0.2811798","LOSE","12.87"
"0.088303335","LOSE","2.7"
"0.09488938","LOSE","1.83"
"0.091089815","LOSE","2.22"
"0.21554367","LOSE","7.77"
"0.25492385","LOSE","17.4"
"0.089891136","LOSE","2.46"
"0.089838","LOSE","2.58"
"0.26099312","LOSE","10.65"
"0.35206798","LOSE","22.89"
"0.35540035","LOSE","22.17"
"0.20909147","LOSE","8.82"
"0.26127353","LOSE","6.84"
"0.23074494","LOSE","9.12"
"0.3568182","LOSE","10.38"
"0.21827154","LOSE","6.69"
"0.4697188","LOSE","15.84"
"0.35286182","LOSE","20.43"
"0.08448242","LOSE","2.49"
"0.35719696","LOSE","20.88"
"0.21921612","LOSE","5.85"
"0.25985667","LOSE","19.98"
"0.09472507","LOSE","1.59"
"0.2223357","LOSE","11.61"
"0.09526043","LOSE","2.58"
"0.3577443","LOSE","30.15"
"0.08254379","LOSE","2.76"
"0.35325396","LOSE","13.11"
"0.09102044","LOSE","2.76"
"0.08644771","LOSE","3.93"
"0.21178366","LOSE","7.86"
"0.3577443","LOSE","15.03"
"0.4475379","LOSE","15.69"
"0.22123352","LOSE","6.54"
"0.35543337","LOSE","14.01"
"0.35440353","LOSE","13.29"
"0.092476495","LOSE","1.92"
"1.0","WIN","37.5"
"0.35719696","LOSE","20.55"
"0.22139218","LOSE","6.84"
"0.3555225","LOSE","10.26"
"0.2754592","LOSE","11.28"
"0.44500524","LOSE","14.76"
"0.0946974","LOSE","1.8"
"0.09517262","LOSE","1.62"
"0.34951717","LOSE","10.56"
"0.44991162","LOSE","13.89"
"0.0916508","LOSE","2.07"
"0.35719696","LOSE","14.88"
"0.22550178","LOSE","7.41"
"0.21766084","LOSE","6.15"
"0.085064895","LOSE","2.64"
"0.26275015","LOSE","9.54"
"0.083358854","LOSE","2.64"
"0.4460464","LOSE","16.83"
"0.089593","LOSE","2.94"
"0.22187577","LOSE","7.8"
"0.21899784","LOSE","4.92"
"0.22339779","LOSE","6.33"
"0.2649466","LOSE","8.52"
"0.08326444","LOSE","3.66"
"0.09303768","LOSE","2.64"
"0.35874128","LOSE","15.9"
"0.3550311","LOSE","16.68"
"0.09071719","LOSE","2.58"
"0.22307904","LOSE","7.71"
"0.47574133","LOSE","11.34"
"0.3556178","LOSE","13.02"
